,EURUSD=X,GBPUSD=X,AUDUSD=X,NZDUSD=X,JPY=X,EURJPY=X
2019-02-15,1.12954,1.27984,0.71033,0.68326,110.538,124.85
2019-02-18,1.1298,1.29056,0.71454,0.68655,110.564,124.9
2019-02-19,1.1312,1.29241,0.71322,0.68566,110.591,125.093
2019-02-20,1.1343,1.30613,0.71669,0.68799,110.572,125.394
2019-02-21,1.13464,1.30451,0.717,0.68584,110.765,125.672
2019-02-22,1.1343,1.30414,0.71088,0.68143,110.708,125.54
2019-02-25,1.13422,1.30656,0.71592,0.68658,110.772,125.632
2019-02-26,1.13675,1.31271,0.71741,0.68859,111.046,126.206
2019-02-27,1.13932,1.3258,0.7194,0.68958,110.556,125.93
2019-02-28,1.13802,1.33182,0.71485,0.68536,110.862,126.156
2019-03-01,1.13735,1.32649,0.71028,0.6822,111.357,126.646
2019-03-04,1.13759,1.32398,0.71003,0.68229,111.938,127.31
2019-03-05,1.13374,1.31785,0.70922,0.68237,111.777,126.719
2019-03-06,1.13071,1.31567,0.70874,0.68009,111.866,126.469
2019-03-07,1.1314,1.31822,0.70348,0.67714,111.623,126.281
2019-03-08,1.11983,1.30924,0.70235,0.67648,111.634,125.01
2019-03-11,1.12324,1.29884,0.70393,0.68069,111.08,124.74
2019-03-12,1.12592,1.32485,0.70734,0.68371,111.342,125.358
2019-03-13,1.12874,1.30668,0.70641,0.68538,111.306,125.628
2019-03-14,1.13311,1.32857,0.70872,0.68584,111.196,125.99
2019-03-15,1.13084,1.32586,0.70681,0.68371,111.753,126.36
2019-03-18,1.13198,1.32972,0.70829,0.68436,111.561,126.27
2019-03-19,1.13362,1.32644,0.70998,0.6846,111.373,126.248
2019-03-20,1.13549,1.32714,0.70897,0.68559,111.401,126.49
2019-03-21,1.14279,1.32053,0.71352,0.6919,110.66,126.458
2019-03-22,1.1375,1.31323,0.71078,0.68822,110.806,126.01
2019-03-25,1.12959,1.32065,0.70832,0.68775,110.081,124.342
2019-03-26,1.13158,1.32153,0.71161,0.69127,110.068,124.52
2019-03-27,1.12748,1.32114,0.7137,0.69082,110.554,124.62
2019-03-28,1.12518,1.31527,0.70845,0.67983,110.49,124.31
2019-03-29,1.123,1.30565,0.70832,0.67818,110.637,124.22
2019-04-01,1.12238,1.30229,0.71139,0.68241,110.995,124.57
2019-04-02,1.12057,1.3069,0.71099,0.67902,111.451,124.879
2019-04-03,1.12039,1.31277,0.70584,0.67523,111.305,124.68
2019-04-04,1.12469,1.3177,0.71175,0.67898,111.395,125.255
2019-04-05,1.12259,1.3077,0.71104,0.6758,111.658,125.312
2019-04-08,1.12196,1.30382,0.71018,0.67317,111.711,125.311
2019-04-09,1.12564,1.30634,0.71216,0.67394,111.456,125.45
2019-04-10,1.1267,1.30572,0.71291,0.67526,111.105,125.164
2019-04-11,1.12765,1.30993,0.71669,0.67685,110.985,125.12
2019-04-12,1.12608,1.3056,0.71225,0.67246,111.621,125.689
2019-04-15,1.13051,1.30839,0.71731,0.67687,112.028,126.61
2019-04-16,1.13049,1.31027,0.71762,0.67676,111.943,126.549
2019-04-17,1.1285,1.30463,0.71649,0.67102,111.993,126.338
2019-04-18,1.12971,1.30393,0.71741,0.67265,112.036,126.545
2019-04-19,1.1236,1.29944,0.7148,0.66873,111.989,125.821
2019-04-22,1.12445,1.29938,0.7151,0.66863,111.91,125.827
2019-04-23,1.1259,1.29814,0.71372,0.66831,111.929,126.012
2019-04-24,1.12244,1.29381,0.70967,0.66544,111.877,125.55
2019-04-25,1.11535,1.29049,0.70146,0.65955,112.13,125.127
2019-04-26,1.11368,1.28961,0.70178,0.66332,111.539,124.299
2019-04-29,1.11503,1.29202,0.70443,0.66672,111.593,124.502
2019-04-30,1.11852,1.29324,0.70552,0.66702,111.677,124.97
2019-05-01,1.1216,1.30398,0.70513,0.6656,111.395,124.981
2019-05-02,1.12008,1.30531,0.70146,0.66279,111.452,124.878
2019-05-03,1.11736,1.30332,0.69955,0.66163,111.495,124.596
2019-05-06,1.11858,1.31506,0.69733,0.66076,110.623,123.756
2019-05-07,1.12018,1.30993,0.69925,0.6608,110.805,124.11
2019-05-08,1.11911,1.30688,0.70085,0.65967,110.257,123.376
2019-05-09,1.11983,1.3012,0.6995,0.65846,110.028,123.206
2019-05-10,1.12221,1.30097,0.69871,0.65873,109.807,123.182
2019-05-13,1.12365,1.30107,0.69851,0.65916,109.654,123.199
2019-05-14,1.12325,1.29631,0.69459,0.65768,109.154,122.6
2019-05-15,1.12045,1.29066,0.69391,0.65713,109.671,122.874
2019-05-16,1.12072,1.28475,0.69271,0.65634,109.475,122.67
2019-05-17,1.11736,1.27977,0.68932,0.65353,109.871,122.759
2019-05-20,1.11653,1.27316,0.69032,0.6528,110.16,122.99
2019-05-21,1.11686,1.27291,0.69206,0.65404,110.07,122.92
2019-05-22,,,,,,123.438
2019-05-23,1.11555,1.26642,0.68776,0.64952,110.221,122.93
2019-05-24,1.11846,1.26646,0.68996,0.65226,109.558,122.526
2019-05-27,1.12096,1.27248,0.69329,0.65575,109.401,122.623
2019-05-28,1.11938,1.26823,0.69199,0.65465,109.509,122.575
2019-05-29,1.11707,1.26597,0.69262,0.65455,109.346,122.112
2019-05-30,1.11373,1.26295,0.69184,0.65144,109.542,121.987
2019-05-31,1.11311,1.26097,0.69061,0.65067,109.357,121.717
2019-06-03,1.11741,1.26395,0.69296,0.65342,108.212,120.911
2019-06-04,1.12463,1.26642,0.6972,0.65928,108.027,121.482
2019-06-05,1.1254,1.27028,0.69914,0.66097,108.254,121.824
2019-06-06,1.1229,1.26886,0.69711,0.66273,108.328,121.64
2019-06-07,1.12765,1.26984,0.69754,0.6619,108.454,122.291
2019-06-10,1.13202,1.2723,0.69959,0.66571,108.449,122.74
2019-06-11,1.13181,1.26912,0.69611,0.66142,108.359,122.634
2019-06-12,1.13295,1.27244,0.69609,0.65842,108.474,122.886
2019-06-13,1.12956,1.26934,0.69305,0.65771,108.488,122.516
2019-06-14,1.12804,1.26801,0.69132,0.65587,108.321,122.18
2019-06-17,1.12171,1.2596,0.68789,0.64989,108.576,121.78
2019-06-18,1.12246,1.25415,0.6854,0.64976,108.539,121.833
2019-06-19,1.11982,1.25666,0.68804,0.65346,108.573,121.578
2019-06-20,1.12385,1.26566,0.68855,0.65546,108.115,121.472
2019-06-21,1.12956,1.27079,0.69224,0.65847,107.277,121.169
2019-06-24,1.13847,1.27509,0.69443,0.65975,107.312,122.164
2019-06-25,1.14003,1.27397,0.69657,0.66241,107.327,122.349
2019-06-26,1.137,1.26907,0.69618,0.66334,107.166,121.81
2019-06-27,1.13748,1.26984,0.69866,0.66807,107.738,122.535
2019-06-28,1.13729,1.26775,0.70038,0.67019,107.747,122.519
2019-07-01,1.13649,1.26945,0.70233,0.67232,108.382,123.125
2019-07-02,1.12874,1.26446,0.69648,0.66751,108.366,122.311
2019-07-03,1.12931,1.25983,0.69959,0.66788,107.805,121.7
2019-07-04,1.1288,1.25827,0.70313,0.67092,107.779,121.63
2019-07-05,1.12858,1.2583,0.70254,0.66918,107.808,121.67
2019-07-08,1.12274,1.25255,0.69828,0.66311,108.474,121.77
2019-07-09,1.1216,1.25164,0.6974,0.6628,108.721,121.91
2019-07-10,1.12082,1.24586,0.69271,0.66014,108.924,122.044
2019-07-11,1.12589,1.25081,0.69618,0.66455,108.334,121.964
2019-07-12,1.12524,1.25235,0.69726,0.66638,108.588,122.177
2019-07-15,1.12721,1.2572,0.70178,0.66949,107.832,121.541
2019-07-16,1.12618,1.2518,0.704,0.67244,107.889,121.504
2019-07-17,1.12123,1.2412,0.70166,0.67022,108.201,121.312
2019-07-18,1.12296,1.24347,0.70102,0.67336,107.937,121.181
2019-07-19,1.12615,1.25419,0.70672,0.67773,107.401,120.943
2019-07-22,1.12183,1.25128,0.70431,0.67609,107.81,120.94
2019-07-23,1.12061,1.24749,0.70319,0.67399,107.904,120.91
2019-07-24,1.11513,1.2439,0.69974,0.66995,108.232,120.69
2019-07-25,1.11424,1.2486,0.69793,0.67017,108.189,120.544
2019-07-26,1.11462,1.24535,0.69522,0.66605,108.666,121.1
2019-07-29,1.11321,1.23767,0.69062,0.66372,108.633,120.88
2019-07-30,1.11431,1.22175,0.68994,0.66309,108.866,121.301
2019-07-31,1.1158,1.21616,0.68752,0.66178,108.562,121.126
2019-08-01,1.10717,1.21538,0.68465,0.65528,108.82,120.46
2019-08-02,1.10789,1.21243,0.68035,0.65545,107.431,119.017
2019-08-05,1.1108,1.21521,0.6793,0.65227,106.577,118.378
2019-08-06,1.12438,1.21582,0.67635,0.65599,105.593,118.721
2019-08-07,1.1207,1.21697,0.6763,0.65324,106.337,119.142
2019-08-08,1.12044,1.21433,0.67581,0.64513,106.121,118.9
2019-08-09,1.11872,1.21437,0.68117,0.64857,105.874,118.445
2019-08-12,1.12085,1.2022,0.67768,0.64628,105.382,118.101
